sender_domain,domain_length,special_chars_in_domain,is_secure,hyperlink_count,blank_subject,contains_suspicious_keyword,has_attachment,contains_suspicious_keyword_body,urgent_tone,label
2383.com>,9,2,False,0,False,False,False,False,False,phishing
poste.it>,9,2,False,7,False,False,False,False,False,phishing
email-bankofamerica.com>,24,3,False,1,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,True,False,False,False,phishing
"""Del Norte Credit Union""",24,5,False,1,False,True,False,False,False,phishing
ebay.com>,9,2,False,13,False,False,False,False,False,phishing
poste.it>,9,2,False,7,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,True,False,False,False,phishing
ebay.com>,9,2,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,13,False,False,False,False,False,phishing
powerseller.com>,16,2,False,2,False,False,False,False,False,phishing
ebay.com>,9,2,False,14,False,False,False,False,False,phishing
halifax.co.uk>,14,3,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,14,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,13,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,False,False,False,False,phishing
powerseller.com>,16,2,False,2,False,False,False,False,False,phishing
ebay.com>,9,2,False,14,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
paypal.us>,10,2,False,7,False,False,False,False,False,phishing
ws.com>,7,2,False,7,False,False,False,False,False,phishing
ebay.us>,8,2,False,7,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,1,False,False,False,False,False,phishing
ebaysecure.com>,15,2,False,8,False,False,False,False,False,phishing
ebay.com>,9,2,False,13,False,False,False,False,False,phishing
ebay.com>,9,2,False,13,False,False,False,False,False,phishing
amazon.com>,11,2,False,3,False,False,False,False,False,phishing
ebaysecure.com>,15,2,False,8,False,False,False,False,False,phishing
ebay.com>,9,2,False,5,False,False,False,False,False,phishing
ebaysecure.com>,15,2,False,8,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,True,False,False,False,phishing
halifax.co.uk>,14,3,False,1,False,False,False,False,False,phishing
paypal.com,10,1,False,3,False,True,False,False,False,phishing
compassbank.com>,16,2,False,5,False,False,False,False,False,phishing
bankofamerica.com>,18,2,False,2,False,True,False,False,False,phishing
barclays.security.co.uk>,24,4,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,14,False,False,False,False,False,phishing
ebay.com>,9,2,False,9,False,False,False,False,False,phishing
ebay.com>,9,2,False,9,False,False,False,False,False,phishing
ebay.com>,9,2,False,5,False,False,False,False,False,phishing
wachovia.com>,13,2,False,2,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,False,False,False,False,phishing
bankofamerica.com>,18,2,False,2,False,False,False,False,False,phishing
wamu.com>,9,2,False,1,False,True,False,False,False,phishing
wamu.com>,9,2,False,1,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,1,False,True,False,False,False,phishing
ebay.com>,9,2,False,14,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,True,False,False,False,phishing
wellsfargo.com>,15,2,False,2,False,False,False,False,False,phishing
jaifuj.com>,11,2,False,1,False,False,False,False,False,phishing
usbank.com>,11,2,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,14,False,False,False,False,False,phishing
paypal.com>,11,2,False,1,False,False,False,False,False,phishing
bankofamerlca.com>,18,2,False,1,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,True,False,False,False,phishing
ebay.com>,9,2,False,9,False,False,False,False,False,phishing
paypal-us.com>,14,3,False,2,False,True,False,False,False,phishing
ebaysecure.com>,15,2,False,8,False,False,False,False,False,phishing
ebay.com>,9,2,False,9,False,False,False,False,False,phishing
wellsfargo.com>,15,2,False,9,False,False,False,False,False,phishing
ebay.com>,9,2,False,9,False,False,False,False,False,phishing
email-bankofamerica.com>,24,3,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,7,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,True,False,False,False,phishing
bankofamerlca.com>,18,2,False,1,False,False,False,False,False,phishing
amazon.com>,11,2,False,6,False,False,False,False,False,phishing
ebaysecure.com>,15,2,False,8,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,True,False,False,False,phishing
ebaysecure.com>,15,2,False,8,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,True,False,False,False,phishing
paypal.com>,11,2,False,1,False,False,False,False,False,phishing
usbank.com>,11,2,False,1,False,False,False,False,False,phishing
ebaysecure.com>,15,2,False,8,False,False,False,False,False,phishing
transwestcu.com>,16,2,False,1,False,True,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,True,False,False,False,phishing
member.com>,11,2,False,15,False,False,False,False,False,phishing
ebaysecure.com>,15,2,False,8,False,False,False,False,False,phishing
poste.it>,9,2,False,7,False,False,False,False,False,phishing
ebay.ca>,8,2,False,4,False,False,False,False,False,phishing
eBay.com>,9,2,False,1,False,True,False,False,False,phishing
ebaysecure.com>,15,2,False,8,False,False,False,False,False,phishing
lasallebank.com>,16,2,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,4,False,True,False,False,False,phishing
ebay.com>,9,2,False,14,False,False,False,False,False,phishing
eBay.ca>,8,2,False,4,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,True,False,False,False,phishing
email-bankofamerica.com>,24,3,False,1,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,False,False,False,False,phishing
ebaysecure.com>,15,2,False,8,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,True,False,False,False,phishing
pnc.com>,8,2,False,1,False,True,False,False,False,phishing
regions.com>,12,2,False,1,False,True,False,False,False,phishing
bok.com>,8,2,False,3,False,False,False,False,False,phishing
email-wellsfargo.com>,21,3,False,9,False,True,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,False,False,False,False,phishing
masonproper.com>,16,2,False,2,False,False,False,False,False,phishing
paypal.com>,11,2,False,1,False,False,False,False,False,phishing
email-bankofamerica.com>,24,3,False,1,False,False,False,False,False,phishing
pnc.com>,8,2,False,1,False,False,False,False,False,phishing
militarybank.bankofamerica.com>,31,3,False,1,False,False,False,False,False,phishing
paypal.com,10,1,False,4,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,True,False,False,False,phishing
email.bn.com>,13,3,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,True,False,False,False,phishing
paypal.co>,10,2,False,1,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,True,False,False,False,phishing
ebay.com>,9,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
support.com>,12,2,False,7,False,False,False,False,False,phishing
ebay.com>,9,2,False,1,False,True,False,False,False,phishing
support.com>,12,2,False,7,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,False,False,False,False,phishing
boa.com>,8,2,False,1,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,True,False,False,False,phishing
email-bankofamerica.com>,24,3,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
ebay.com>,9,2,False,9,False,False,False,False,False,phishing
ebay.com>,9,2,False,13,False,False,False,False,False,phishing
reply3.ebay.com>,16,3,False,6,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,12,False,False,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,True,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,True,False,False,False,phishing
regions.com>,12,2,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
ebay.com>,9,2,False,7,False,False,False,False,False,phishing
ebay.com>,9,2,False,7,False,False,False,False,False,phishing
bankofthewest.com>,18,2,False,1,False,True,False,False,False,phishing
ebay.com>,9,2,False,9,False,False,False,False,False,phishing
ebay.com>,9,2,False,13,False,False,False,False,False,phishing
ebay.com>,9,2,False,15,False,False,False,False,False,phishing
capitalonebank.com>,19,2,False,1,False,True,False,False,False,phishing
bankofthewest.com>,18,2,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,12,False,False,False,False,False,phishing
aw-paypal.com>,14,3,False,2,False,False,False,False,False,phishing
bankofthewest.com>,18,2,False,1,False,True,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
ebay.com>,9,2,False,8,False,False,False,False,False,phishing
email-bankofamerica.com>,24,3,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,8,False,False,False,False,False,phishing
WellsFargo.com>,15,2,False,9,False,False,False,False,False,phishing
email-bankofamerica.com>,24,3,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,2,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,True,False,False,False,phishing
email-bankofamerica.com>,24,3,False,1,False,False,False,False,False,phishing
bankofthewest.com>,18,2,False,1,False,True,False,False,False,phishing
email-bankofamerica.com>,24,3,False,1,False,False,False,False,False,phishing
northforkbank.com>,18,2,False,1,False,True,False,False,False,phishing
paypal.com>,11,2,False,0,False,False,False,False,False,phishing
bankofthewest.com>,18,2,False,1,False,True,False,False,False,phishing
ebay.com>,9,2,False,1,False,True,False,False,False,phishing
capitalonebank.com>,19,2,False,1,False,True,False,False,False,phishing
bankofthewest.com>,18,2,False,1,False,False,False,False,False,phishing
bankofthewest.com>,18,2,False,1,False,False,False,False,False,phishing
vr-networld.de>,15,3,False,1,False,False,False,False,False,phishing
regions.com>,12,2,False,1,False,True,False,False,False,phishing
capitalonebank.com>,19,2,False,1,False,True,False,False,False,phishing
northforkbank.com>,18,2,False,1,False,False,False,False,False,phishing
email-bankofamerica.com>,24,3,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,11,False,False,False,False,False,phishing
email-bankofamerica.com>,24,3,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,27,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,True,False,False,False,phishing
capitalonebank.com>,19,2,False,1,False,True,False,False,False,phishing
paypal.com>,11,2,False,2,False,True,False,False,False,phishing
ebay.com>,9,2,False,2,False,False,False,False,False,phishing
mail2curt.com>,14,2,False,0,False,False,False,False,False,phishing
goodarzi.com>,13,2,False,0,False,False,False,False,False,phishing
eogresources.com>,17,2,False,0,False,False,False,False,False,phishing
email-capitalone.com>,21,3,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,16,False,False,False,False,False,phishing
capitalonebank.com>,19,2,False,1,False,True,False,False,False,phishing
paypal.com>,11,2,False,27,False,False,False,False,False,phishing
bankofthewest.com>,18,2,False,1,False,True,False,False,False,phishing
northforkbank.com>,18,2,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,8,False,False,False,False,False,phishing
paypal.us>,10,2,False,1,False,False,False,False,False,phishing
bankofthewest.com>,18,2,False,1,False,True,False,False,False,phishing
northforkbank.com>,18,2,False,1,False,True,False,False,False,phishing
secure.com>,11,2,False,1,False,True,False,False,False,phishing
northforkbank.com>,18,2,False,1,False,False,False,False,False,phishing
service.com>,12,2,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,4,False,True,False,False,False,phishing
bankofthewest.com>,18,2,False,2,False,False,False,False,False,phishing
paypal.com>,11,2,False,2,False,False,False,False,False,phishing
ebay.com>,9,2,False,16,False,False,False,False,False,phishing
ebay.com>,9,2,False,4,False,True,False,False,False,phishing
e-gold.com>,11,3,False,2,False,False,False,False,False,phishing
ebay.com>,9,2,False,14,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
ubat.com>,9,2,False,1,False,False,False,False,False,phishing
northforkbank.com>,18,2,False,1,False,False,False,False,False,phishing
eBay.com>,9,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,False,False,False,False,phishing
transwestcu.com>,16,2,False,1,False,False,False,False,False,phishing
paypal.com>,11,2,False,1,False,False,False,False,False,phishing
suntrust.com>,13,2,False,1,False,False,False,False,False,phishing
suntrust.com>,13,2,False,1,False,True,False,False,False,phishing
nationalcity.com>,17,2,False,1,False,True,False,False,False,phishing
ebay.com>,9,2,False,8,False,False,False,False,False,phishing
suntrust.com>,13,2,False,1,False,False,False,False,False,phishing
email-bankofamerica.com>,24,3,False,1,False,False,False,False,False,phishing
suntrust.com>,13,2,False,1,False,True,False,False,False,phishing
paypal.com>,11,2,False,1,False,False,False,False,False,phishing
ebay.com>,9,2,False,16,False,False,False,False,False,phishing
suntrust.com>,13,2,False,1,False,True,False,False,False,phishing
bankofoklahoma.com>,19,2,False,3,False,False,False,False,False,phishing
paypal.com>,11,2,False,3,False,True,False,False,False,phishing
paypal.com>,11,2,False,1,False,False,False,False,False,phishing
lapqoi.com>,11,2,False,1,False,False,False,False,False,phishing
northforkbank.com>,18,2,False,1,False,True,False,False,False,phishing
eBay.com,8,1,False,9,False,False,False,False,False,phishing
